mapID,value,label,graph
e8500,欧洲、亚洲、非洲、大洋洲及美洲,Concept Entity,character
e8501,gonorrhea,Concept Entity,character
e8502,与种属无关,Concept Entity,character
e8503,病菌侵入胸膜腔,Concept Entity,character
e8504,预防,Concept Entity,character
e8505,血小板减少,Concept Entity,character
e8506,非特异性免疫增强剂,Concept Entity,character
e8507,用于检测药物的效价,Concept Entity,character
e8508,toxemia,Concept Entity,character
e8509,R,Concept Entity,character
e8510,罗威、谢娅琴、颜雪萍、陈燕飞,Concept Entity,character
e8511,UN3378,Concept Entity,character
e8512,参与RNA干扰（RNAi）现象,Concept Entity,character
e8513,遗传学-基因工程,Concept Entity,character
e8514,研究土壤中微生物的种类,Concept Entity,character
e8515,体重明显下降、生长发育迟缓、周身水肿等,Concept Entity,character
e8516,细菌培养,Concept Entity,character
e8517,习惯性流产,Concept Entity,character
e8518,威斯敏斯特大学等,Concept Entity,character
e8519,高粱，米，大麦，粟，玉米,Concept Entity,character
e8520,森林作业人员,Concept Entity,character
e8521,预防流行性出血热的主要手段之一,Concept Entity,character
e8522,武汉加油（2020年新型冠状病毒疫情）,Concept Entity,character
e8523,综艺性文艺晚会,Concept Entity,character
e8524,单股反链病毒目,Concept Entity,character
e8525,食用后对人或畜禽产生中毒反应,Concept Entity,character
e8526,绝大多数水生,Concept Entity,character
e8527,皮肤病,Concept Entity,character
e8528,动物疫病流行国家/地区,Concept Entity,character
e8529,细胞角蛋白,Concept Entity,character
e8530,亚显微水平的缺失和重复,Concept Entity,character
e8531,单条管状细丝,Concept Entity,character
e8532,真菌没有隔膜的菌丝,Concept Entity,character
e8533,视蛋白,Concept Entity,character
e8534,有致病性,Concept Entity,character
e8535,231-723-1,Concept Entity,character
e8536,循环免疫复合物,Concept Entity,character
e8537,学龄前和学龄儿童,Concept Entity,character
e8538,VP试验,Concept Entity,character
e8539,五日热、胫骨热,Concept Entity,character
e8540,糖经无氧酵解生成乳酸的发酵过程,Concept Entity,character
e8541,哺乳免疫应答,Concept Entity,character
e8542,感染（汉语词语）,Concept Entity,character
e8543,由肽聚糖构成,Concept Entity,character
e8544,柠檬汁,Concept Entity,character
e8545,密封阴凉保存,Concept Entity,character
e8546,TylosinTartrate,Concept Entity,character
e8547,overlapping,Concept Entity,character
e8548,B淋巴细胞,Concept Entity,character
e8549,主要是,Concept Entity,character
e8550,炎症、肿瘤、内分泌紊乱、血供异常、自身免疫及结缔组织代谢先天缺陷等,Concept Entity,character
e8551,fèi,Concept Entity,character
e8552,抗体效价,Concept Entity,character
e8553,泼尼松,Concept Entity,character
e8554,急性出血性肠炎和心肌炎,Concept Entity,character
e8555,抽搐，引起呼吸、心跳增快,Concept Entity,character
e8556,主要为杆状,Concept Entity,character
e8557,热带念珠菌,Concept Entity,character
e8558,内科—脾胃系疾病,Concept Entity,character
e8559,公司或网吧操作系统的管理,Concept Entity,character
e8560,持续较重的上呼吸道感染，鼻堵、脓涕、头痛等,Concept Entity,character
e8561,临床上最重要的链球菌,Concept Entity,character
e8562,酸化多糖类抗生素,Concept Entity,character
e8563,灭滴灵,Concept Entity,character
e8564,外感风热所致的感冒，症见发热，咳嗽，咽痛,Concept Entity,character
e8565,可因细菌、病毒等感染引起,Concept Entity,character
e8566,5～15岁少年儿童,Concept Entity,character
e8567,monocytes,Concept Entity,character
e8568,好氧性细菌,Concept Entity,character
e8569,有寒战、高热，吞咽困难、呼吸困难、肺动脉高压、肺静脉高压、声音嘶哑、膈肌麻痹等,Concept Entity,character
e8570,cross,Concept Entity,character
e8571,目的基因导入细菌体内使其表达,Concept Entity,character
e8572,反病毒软件,Concept Entity,character
e8573,微生物学,Concept Entity,character
e8574,鹅膏菌属,Concept Entity,character
e8575,血凝素（H）和神经氨酸酶（N）,Concept Entity,character
e8576,反转录酶,Concept Entity,character
e8577,引起急性胃肠炎的主要病原菌之一,Concept Entity,character
e8578,分子生物学的中心教条,Concept Entity,character
e8579,中国黄河以北地区居多,Concept Entity,character
e8580,2020年1月12日,Concept Entity,character
e8581,伤风、急性鼻炎或上呼吸道感染,Concept Entity,character
e8582,龙胆紫溶液,Concept Entity,character
e8583,ICC,Concept Entity,character
e8584,后天感染、人工预防接种,Concept Entity,character
e8585,普遍易感,Concept Entity,character
e8586,受光照易分解,Concept Entity,character
e8587,双壳纲,Concept Entity,character
e8588,六神丸,Concept Entity,character
e8589,麻风杆菌,Concept Entity,character
e8590,Kohler,Concept Entity,character
e8591,40年代,Concept Entity,character
e8592,6000万美元（估）,Concept Entity,character
e8593,WHO,Concept Entity,character
e8594,没有生病的人带有病原体,Concept Entity,character
e8595,尿频、尿急、尿痛，膀胱或会阴部不适及尿道烧灼感,Concept Entity,character
e8596,人民卫生出版社,Concept Entity,character
e8597,由石油制取的汽油和柴油,Concept Entity,character
e8598,IgM,Concept Entity,character
e8599,火绒草,Concept Entity,character
e8600,减少输人情血、安慰血,Concept Entity,character
e8601,让人主动免于以疾病,Concept Entity,character
e8602,酵母,Concept Entity,character
e8603,自然界的主要紫外线光源是太阳,Concept Entity,character
e8604,固定化技术,Concept Entity,character
e8605,液态,Concept Entity,character
e8606,伞菌亚门 Agaricomycotina,Concept Entity,character
e8607,头孢匹罗,Concept Entity,character
e8608,4.415g/cm3,Concept Entity,character
e8609,毒株,Concept Entity,character
e8610,有氧呼吸,Concept Entity,character
e8611,阻塞性肺气肿,Concept Entity,character
e8612,小单孢菌科,Concept Entity,character
e8613,产生免疫应答的重要器官之一,Concept Entity,character
e8614,细胞经济假说,Concept Entity,character
e8615,Cystine,Concept Entity,character
e8616,治疗肺栓塞的主要药物,Concept Entity,character
e8617,53678-77-6,Concept Entity,character
e8618,其中革兰氏阴性菌占优势,Concept Entity,character
e8619,辣根,Concept Entity,character
e8620,血清抗体,Concept Entity,character
e8621,duodenal,Concept Entity,character
e8622,T4,Concept Entity,character
e8623,C3H3NS,Concept Entity,character
e8624,皮肤粘膜,Concept Entity,character
e8625,革兰氏染色法,Concept Entity,character
e8626,炭疽病,Concept Entity,character
e8627,经蚊传播,Concept Entity,character
e8628,处方药、医保工伤用药,Concept Entity,character
e8629,白木耳,Concept Entity,character
e8630,噬菌体,Concept Entity,character
e8631,棒状杆菌属,Concept Entity,character
e8632,颈部、耳后,Concept Entity,character
e8633,Muroidea,Concept Entity,character
e8634,1956年03月11日,Concept Entity,character
e8635,γ-globulin、gamma,Concept Entity,character
e8636,由流行性出血热病毒（汉坦病毒）引起的,Concept Entity,character
e8637,Android、iOS,Concept Entity,character
e8638,直杆状,Concept Entity,character
e8639,水剂,Concept Entity,character
e8640,微生物工业,Concept Entity,character
e8641,牙周组织,Concept Entity,character
e8642,贾第虫属,Concept Entity,character
e8643,鼠李糖,Concept Entity,character
e8644,流感嗜血杆菌,Concept Entity,character
e8645,titer,Concept Entity,character
e8646,有助于微生物发酵分解,Concept Entity,character
e8647,γ-变形菌纲(γ-proteobacteria),Concept Entity,character
e8648,酒石酸吉他霉素,Concept Entity,character
e8649,干扰作用,Concept Entity,character
e8650,东亚与东南亚,Concept Entity,character
e8651,结核杆菌侵入颈部淋巴结,Concept Entity,character
e8652,给水和污水处理领域,Concept Entity,character
e8653,预防因饮食不平衡所引起的维生素缺乏,Concept Entity,character
e8654,湖北省人民政府关于加强新型冠状病毒感染的肺炎防控工作的通告,Concept Entity,character
e8655,发热、咳嗽、痰壅、气急、鼻煽,Concept Entity,character
e8656,蛋白质、脂肪,Concept Entity,character
e8657,50kg,Concept Entity,character
e8658,铆钉菇科,Concept Entity,character
e8659,与肿瘤心血管等疾病发病密切相关,Concept Entity,character
e8660,普遍性和局限性传导,Concept Entity,character
e8661,微生物生态学（2008年化学工业出版社出版的图书）,Concept Entity,character
e8662,C26H28Cl2N4O4,Concept Entity,character
e8663,hand-foot-and-mouth,Concept Entity,character
e8664,氨基葡萄糖,Concept Entity,character
e8665,少数古生菌,Concept Entity,character
e8666,Bacitracin,Concept Entity,character
e8667,头孢唑兰,Concept Entity,character
e8668,病毒性肝炎,Concept Entity,character
e8669,念珠菌性龟头炎,Concept Entity,character
e8670,人工控制条件下进行植株培养,Concept Entity,character
e8671,Angelica sinensis,Concept Entity,character
e8672,脱水、鼻炎,Concept Entity,character
e8673,多种有机物,Concept Entity,character
e8674,灰包、马粪包、马屁泡、马屁勃,Concept Entity,character
e8675,单核有隔菌丝与多核有隔菌丝,Concept Entity,character
e8676,脊髓灰质炎病毒,Concept Entity,character
e8677,C13H20N2O2.C16H18N2O4S.H2O,Concept Entity,character
e8678,panting,Concept Entity,character
e8679,用来预防天花的病毒,Concept Entity,character
e8680,螺菌科,Concept Entity,character
e8681,向外界排出病毒,Concept Entity,character
e8682,盘基网柄菌（Dicty.,Concept Entity,character
e8683,Causative,Concept Entity,character
e8684,成人和年长儿童以咽白喉居多,Concept Entity,character
e8685,支气管,Concept Entity,character
e8686,血型系统,Concept Entity,character
e8687,S24/25A,Concept Entity,character
e8688,猩红热,Concept Entity,character
e8689,多黏芽孢杆菌,Concept Entity,character
e8690,餐具消毒,Concept Entity,character
e8691,遗传,Concept Entity,character
e8692,孢子植物和真菌,Concept Entity,character
e8693,龙胆紫,Concept Entity,character
e8694,人用狂犬病疫苗,Concept Entity,character
e8695,petrie,Concept Entity,character
e8696,生化武器,Concept Entity,character
e8697,链霉菌科,Concept Entity,character
e8698,Vector,Concept Entity,character
e8699,intestinalbacilliillness,Concept Entity,character
e8700,免疫力低下,Concept Entity,character
e8701,丙种球蛋白,Concept Entity,character
e8702,被动免疫,Concept Entity,character
e8703,防疫,Concept Entity,character
e8704,粗纤维，维生素E，锌，钾，B族维生素,Concept Entity,character
e8705,闽南语漳州话,Concept Entity,character
e8706,预测难，危害重,Concept Entity,character
e8707,力醇罗片；淋克小星,Concept Entity,character
e8708,14号染色体 中文名 14号染色体,Concept Entity,character
e8709,Faeces（or,Concept Entity,character
e8710,青霉素过敏,Concept Entity,character
e8711,基因转换,Concept Entity,character
e8712,生物化学药,Concept Entity,character
e8713,破伤风类毒素,Concept Entity,character
e8714,免疫系统，保护人体,Concept Entity,character
e8715,毒伞肽类和毒肽类,Concept Entity,character
e8716,黄色、褐色、黑色,Concept Entity,character
e8717,四联因素：细菌、口腔环境、宿主和时间,Concept Entity,character
e8718,753.4°C,Concept Entity,character
e8719,面包酵母,Concept Entity,character
e8720,source,Concept Entity,character
e8721,fowl-cholera，,Concept Entity,character
e8722,抗精子抗体产生所导致的免疫性不孕,Concept Entity,character
e8723,Melatonin,Concept Entity,character
e8724,半胱氨酸，甘氨酸，谷氨酸,Concept Entity,character
e8725,无色无味液体,Concept Entity,character
e8726,Zone,Concept Entity,character
e8727,病原体侵入血流，心瓣膜异常，防御机制的抑制,Concept Entity,character
e8728,胺苄青霉素；氨苄青；安比西林,Concept Entity,character
e8729,氯霉素,Concept Entity,character
e8730,物理学方面,Concept Entity,character
e8731,鸡汤（菜品）,Concept Entity,character
e8732,灰霉病,Concept Entity,character
e8733,繁殖菌丝,Concept Entity,character
e8734,病毒入侵,Concept Entity,character
e8735,担子菌、伞菌,Concept Entity,character
e8736,粘膜念珠菌病,Concept Entity,character
e8737,小儿肺炎,Concept Entity,character
e8738,鉴别细菌,Concept Entity,character
e8739,Viridans,Concept Entity,character
e8740,两个染色体外成分,Concept Entity,character
e8741,单股线型的RNA,Concept Entity,character
e8742,yeast,Concept Entity,character
e8743,斜面培养,Concept Entity,character
e8744,immuneorgan,Concept Entity,character
e8745,水污染,Concept Entity,character
e8746,叶蝉,Concept Entity,character
e8747,Klebsiella,Concept Entity,character
e8748,称先天性丙种球蛋白缺乏症,Concept Entity,character
e8749,参与免疫反应的各种细胞等,Concept Entity,character
e8750,高热、肺炎或急性胃肠炎和内脏广泛出血,Concept Entity,character
e8751,儿童接种的主要疫苗之一,Concept Entity,character
e8752,用于乳制品、饮料等,Concept Entity,character
e8753,环戊烷多氢菲母核,Concept Entity,character
e8754,N-[2-(5-甲氧基-3-吲哚)乙基]乙酰胺,Concept Entity,character
e8755,蘑菇族,Concept Entity,character
e8756,T2,Concept Entity,character
e8757,肾虚,Concept Entity,character
e8758,下腹阵痛和压痛、慢性腹泻、大便带鲜血或隐血，腹胀、消瘦、贫血等,Concept Entity,character
e8759,女性小儿,Concept Entity,character
e8760,蓝白斑筛选是基因工程操作的一种,Concept Entity,character
e8761,午后体温升高，全身乏力或消瘦，盗汗，咳嗽，咳痰，咯血等,Concept Entity,character
e8762,结缔组织,Concept Entity,character
e8763,给机体输注外源的免疫效应物质,Concept Entity,character
e8764,无包膜,Concept Entity,character
e8765,手，足,Concept Entity,character
e8766,antibody,Concept Entity,character
e8767,金刚烷胺,Concept Entity,character
e8768,在液体培养基中呈成对或短链,Concept Entity,character
e8769,pediculosispubis,Concept Entity,character
e8770,所以雌性激素会在肝脏中灭活,Concept Entity,character
e8771,为高热，咳嗽,Concept Entity,character
e8772,感冒，伤风,Concept Entity,character
e8773,585.3℃,Concept Entity,character
e8774,由鼻孔喷出并发出声音的现象,Concept Entity,character
e8775,可有尿频、尿痛，局部烧灼感及瘙痒等,Concept Entity,character
e8776,《凹凸世界》,Concept Entity,character
e8777,1.204（19℃）,Concept Entity,character
e8778,Ringworm,Concept Entity,character
e8779,革兰阳性（G+）球菌,Concept Entity,character
e8780,传播性、隐蔽性、感染性、潜伏性,Concept Entity,character
e8781,表示环境质量的优劣程度,Concept Entity,character
e8782,局部有肿块，疼痛，溃疡，出血，梗阻等症状,Concept Entity,character
e8783,antigenic,Concept Entity,character
e8784,牛科 Bovidae,Concept Entity,character
e8785,缺陷病毒,Concept Entity,character
e8786,葡萄糖只经过4步反,Concept Entity,character
e8787,自身免疫,Concept Entity,character
e8788,禁止与特非那定等合用,Concept Entity,character
e8789,洛贝林,Concept Entity,character
e8790,Vitamin,Concept Entity,character
e8791,各种人血浆蛋白制品,Concept Entity,character
e8792,一般存在于相关传染病中,Concept Entity,character
e8793,食品,Concept Entity,character
e8794,Gastric,Concept Entity,character
e8795,咽炎,Concept Entity,character
e8796,鼠亚科,Concept Entity,character
e8797,突然发热、头晕头痛等,Concept Entity,character
e8798,生殖道炎症,Concept Entity,character
e8799,特殊,Concept Entity,character
e8800,孢子丝紧密或松敞螺旋形,Concept Entity,character
e8801,山羊（牛科羊亚科动物）,Concept Entity,character
e8802,表面感染,Concept Entity,character
e8803,为人类生产有用的产品,Concept Entity,character
e8804,咽峡的侧壁,Concept Entity,character
e8805,班氏丝虫、马来丝虫和帝纹丝虫叮咬,Concept Entity,character
e8806,由遗传基础所决定个体患病的风险,Concept Entity,character
e8807,allergen,Concept Entity,character
e8808,各种鼻、咽、喉疾病，胃食管反流，哮喘，嗜酸粒细胞性支气管炎等,Concept Entity,character
e8809,全长不足0.1微米,Concept Entity,character
e8810,一种枯草蛋白酶类的高活性蛋白酶,Concept Entity,character
e8811,肿瘤免疫学,Concept Entity,character
e8812,蔷薇亚目,Concept Entity,character
e8813,包含大部分的表达蛋白,Concept Entity,character
e8814,细菌纲,Concept Entity,character
e8815,被子植物门,Concept Entity,character
e8816,适量劳逸、戒烟戒酒、适量营养,Concept Entity,character
e8817,流行病学（医疗卫生科学）,Concept Entity,character
e8818,DNA为模板，催化底物dNTP分子聚合,Concept Entity,character
e8819,约27nm,Concept Entity,character
e8820,33.998,Concept Entity,character
e8821,体躯平滑，或有毛刺、刻纹和瘤突,Concept Entity,character
e8822,几内亚比绍共和国,Concept Entity,character
e8823,Tixiaozuo,Concept Entity,character
e8824,某些急性传染病极期的患者，或急性肾盂肾炎患者,Concept Entity,character
e8825,1823,Concept Entity,character
e8826,微甜,Concept Entity,character
e8827,qiao,Concept Entity,character
e8828,氟尿嘧啶,Concept Entity,character
e8829,-7.9℃,Concept Entity,character
e8830,5-HT,Concept Entity,character
e8831,耳鼻喉科,Concept Entity,character
e8832,血管外科,Concept Entity,character
e8833,妥布霉素,Concept Entity,character
e8834,中枢淋巴器官和周围淋巴器官,Concept Entity,character
e8835,chigger,Concept Entity,character
e8836,肾阳不足、肾阳虚衰、命门火衰,Concept Entity,character
e8837,Phagocyte,Concept Entity,character
e8838,白色或类白色结晶性粉末,Concept Entity,character
e8839,志贺菌病,Concept Entity,character
e8840,葡萄球菌侵害多个毛囊和皮脂腺,Concept Entity,character
e8841,杀菌消毒除污除臭,Concept Entity,character
e8842,日本凝血病毒,Concept Entity,character
e8843,链球菌、炭疽杆菌等,Concept Entity,character
e8844,尿频、尿急、盆骶疼痛、性功能障碍等。,Concept Entity,character
e8845,细胞膜、细胞质、核质体,Concept Entity,character
e8846,普鲁卡因青霉素,Concept Entity,character
e8847,exonuclease,Concept Entity,character
e8848,里特,Concept Entity,character
e8849,作为淋巴细胞活化的指标,Concept Entity,character
e8850,317300,Concept Entity,character
e8851,时间长,Concept Entity,character
e8852,危险，国际禁用,Concept Entity,character
e8853,霉菌或真菌,Concept Entity,character
e8854,苯甲酸钠,Concept Entity,character
e8855,孕妇在孕期得到良好的孕产期保健,Concept Entity,character
e8856,《真核细胞的起源》书中正式提出,Concept Entity,character
e8857,人为优化的双菌或多菌混合培养,Concept Entity,character
e8858,非洲，曾传播至北美、欧洲等地,Concept Entity,character
e8859,细菌离开正常寄居部位,Concept Entity,character
e8860,直接注射法,Concept Entity,character
e8861,1963年3月,Concept Entity,character
e8862,222-311-2,Concept Entity,character
e8863,奇虎360（合作）,Concept Entity,character
e8864,教育学，性学,Concept Entity,character
e8865,Julius,Concept Entity,character
e8866,可见钩端螺旋体凝集成小蜘蛛状,Concept Entity,character
e8867,虱子,Concept Entity,character
e8868,卫气（典籍摘要）,Concept Entity,character
e8869,5-羟色胺,Concept Entity,character
e8870,1908年12月21日,Concept Entity,character
e8871,新病种、新病型陆续出现,Concept Entity,character
e8872,Bacterial,Concept Entity,character
e8873,免疫球蛋白超家族,Concept Entity,character
e8874,没有任何效果，熏醋预防感冒不对,Concept Entity,character
e8875,协同效应,Concept Entity,character
e8876,氨苄西林,Concept Entity,character
e8877,青年女性,Concept Entity,character
e8878,PAS阳性的中性粘多糖、糖蛋白,Concept Entity,character
e8879,层菌纲真菌大多数为腐生菌,Concept Entity,character
e8880,绿色无抗，安全养殖,Concept Entity,character
e8881,中央企业,Concept Entity,character
e8882,DNA依赖的DNA聚合酶,Concept Entity,character
e8883,酸杆菌门,Concept Entity,character
e8884,会使病毒蛋白的高级结构受到破坏,Concept Entity,character
e8885,五种,Concept Entity,character
e8886,苏云金芽胞杆菌,Concept Entity,character
e8887,República,Concept Entity,character
e8888,在初期为革兰阴性菌，随着菌体成熟转为革兰阳性菌,Concept Entity,character
e8889,Cicadellidae,Concept Entity,character
e8890,下生殖道感染、子宫腔内手术操作后感染、性卫生不良以及邻近器官炎症蔓延,Concept Entity,character
e8891,美味侧耳、紫孢侧耳,Concept Entity,character
e8892,软体动物门,Concept Entity,character
e8893,Dried,Concept Entity,character
e8894,白求恩医科大学,Concept Entity,character
e8895,串珠镰刀菌,Concept Entity,character
e8896,6407个,Concept Entity,character
e8897,猪肉绦虫的幼虫寄生人体各组织,Concept Entity,character
e8898,美国印第安纳大学,Concept Entity,character
e8899,杂种细胞,Concept Entity,character
e8900,hematocyte，blood,Concept Entity,character
e8901,八角,Concept Entity,character
e8902,是特异性免疫的基础等,Concept Entity,character
e8903,原接合菌门,Concept Entity,character
e8904,Allergy,Concept Entity,character
e8905,Phosphatidylserine,Concept Entity,character
e8906,以通过新陈代谢释放出甲烷气体,Concept Entity,character
e8907,趋化性,Concept Entity,character
e8908,中毒者一般有铅及铅化物接触史,Concept Entity,character
e8909,消化道，呼吸道，接触,Concept Entity,character
e8910,Cocaine,Concept Entity,character
e8911,细菌、真菌、病毒、衣原体、棘阿米巴感染，自身免疫因素，外伤，以及全身性疾病引起,Concept Entity,character
e8912,疫苗接种,Concept Entity,character
e8913,中山医学院,Concept Entity,character
e8914,微生物学的一个分支学科,Concept Entity,character
e8915,葡萄牙语,Concept Entity,character
e8916,持续感染,Concept Entity,character
e8917,rheumatic,Concept Entity,character
e8918,支气管扩张,Concept Entity,character
e8919,口角炎,Concept Entity,character
e8920,专有名词,Concept Entity,character
e8921,动物疫病,Concept Entity,character
e8922,rootnodule,Concept Entity,character
e8923,慢性乙型病毒性肝炎,Concept Entity,character
e8924,Fu,Concept Entity,character
e8925,2010-9-1,Concept Entity,character
e8926,猪科,Concept Entity,character
e8927,IMM,Concept Entity,character
e8928,夏秋季居多,Concept Entity,character
e8929,病原体感染,Concept Entity,character
e8930,真核生物表达载体的构建,Concept Entity,character
e8931,福建厦门,Concept Entity,character
e8932,无荧光本底的平衡电解质溶液,Concept Entity,character
e8933,肉芽肿和干酪样钙化灶,Concept Entity,character
e8934,2010年9月,Concept Entity,character
e8935,Rh血型抗原,Concept Entity,character
e8936,生殖方式,Concept Entity,character
e8937,978-7-04-046769-7,Concept Entity,character
e8938,Beta Proteobacteria,Concept Entity,character
e8939,微生物学实验,Concept Entity,character
e8940,皮疹、发热、呼吸道症状、血液化验,Concept Entity,character
e8941,中国医学科学院,Concept Entity,character
e8942,宋福强,Concept Entity,character
e8943,唾液酸,Concept Entity,character
e8944,不可燃,Concept Entity,character
e8945,enzyme-labeled,Concept Entity,character
e8946,任何疾病发展到严重阶段都可致肾脏阳气虚衰,Concept Entity,character
e8947,消化不良、腹胀及小儿腹泻、绿便,Concept Entity,character
e8948,阴道毛滴虫,Concept Entity,character
e8949,静脉输液,Concept Entity,character
e8950,基因结构为小环状、部分双股,Concept Entity,character
e8951,痢疾、沙眼、结膜炎、肺炎、中耳炎,Concept Entity,character
e8952,微溶,Concept Entity,character
e8953,真曲颈龟下目,Concept Entity,character
e8954,全麦面包,Concept Entity,character
e8955,envelope,Concept Entity,character
e8956,folliculitis,Concept Entity,character
e8957,多表现出普通流行性感冒症状,Concept Entity,character
e8958,世界性分布,Concept Entity,character
e8959,阴性（释义检测正常）,Concept Entity,character
e8960,烈性传染,Concept Entity,character
e8961,医院、制药企业,Concept Entity,character
e8962,引起肌肉松弛麻痹,Concept Entity,character
e8963,gǎn,Concept Entity,character
e8964,kingdom,Concept Entity,character
e8965,植物提取物,Concept Entity,character
e8966,er,Concept Entity,character
e8967,保持食品原有品质和营养价值,Concept Entity,character
e8968,《病原微生物实验室生物安全培训指南》,Concept Entity,character
e8969,1941年,Concept Entity,character
e8970,嗜盐菌,Concept Entity,character
e8971,goblet,Concept Entity,character
e8972,丙酸杆菌属Propionibacterium,Concept Entity,character
e8973,病毒性脑膜炎,Concept Entity,character
e8974,约0.5×(1～5)微米，弯曲如弧,Concept Entity,character
e8975,生物转化，细菌的转化,Concept Entity,character
e8976,HPV,Concept Entity,character
e8977,枯草杆菌蛋白酶,Concept Entity,character
e8978,病菌感染,Concept Entity,character
e8979,吸烟，大气污染，感染，蛋白酶-抗蛋白酶平衡失调,Concept Entity,character
e8980,2014-07-25,Concept Entity,character
e8981,Antoni,Concept Entity,character
e8982,极度恐慌,Concept Entity,character
e8983,8013-01-2,Concept Entity,character
e8984,butyric,Concept Entity,character
e8985,Y-变形菌纲,Concept Entity,character
e8986,腺联病毒（AAV）和腺病毒,Concept Entity,character
e8987,强氧化剂、强酸、强碱,Concept Entity,character
e8988,使疫点无害化,Concept Entity,character
e8989,亚洲、非洲和中东以及南美,Concept Entity,character
e8990,主要是美国、巴西等国,Concept Entity,character
e8991,淋巴细胞转化试验,Concept Entity,character
e8992,Ofloxacin,Concept Entity,character
e8993,含硫水溶性维生素,Concept Entity,character
e8994,病原体（汉语词语）,Concept Entity,character
e8995,芽孢菌纲,Concept Entity,character
e8996,肽聚糖,Concept Entity,character
e8997,感染、创伤、宫颈内口松弛、胎膜发育不良等,Concept Entity,character
e8998,eosin-methylene,Concept Entity,character
e8999,女性生殖系统中重要组织器官,Concept Entity,character
e9000,rogue,Concept Entity,character
e9001,tuberculousperitonitis,Concept Entity,character
e9002,引物的选择,Concept Entity,character
e9003,137.33,Concept Entity,character
e9004,过敏性休克,Concept Entity,character
e9005,面部和四肢皮肤损害，呈略隆起的境界清楚的红斑，伴有角质增生、鳞屑及念珠菌性肉芽肿，肿胀等,Concept Entity,character
e9006,杏仁,Concept Entity,character
e9007,低龄儿童,Concept Entity,character
e9008,治宜消除病原，预防继发感染。,Concept Entity,character
e9009,肝血窦腔内,Concept Entity,character
e9010,革兰阴性菌,Concept Entity,character
e9011,60～80纳米之间,Concept Entity,character
e9012,固有免疫,Concept Entity,character
e9013,灵芝（中药）,Concept Entity,character
e9014,角质木耳、皱木耳、象牙白木耳、褐毡木耳、网脉木耳、毛木耳,Concept Entity,character
e9015,病原微生物或病原体,Concept Entity,character
e9016,牛痘苗,Concept Entity,character
e9017,金宁一,Concept Entity,character
e9018,夏草冬虫、虫草、冬虫草,Concept Entity,character
e9019,所含营养物质比较丰富,Concept Entity,character
e9020,牙龈出血，牙龈局部痒、胀、不适及口臭。,Concept Entity,character
e9021,溶原性转换,Concept Entity,character
e9022,团结，奋斗，进步,Concept Entity,character
e9023,salpingitis,Concept Entity,character
e9024,Mucus,Concept Entity,character
e9025,利用网络进行复制和传播,Concept Entity,character
e9026,外科、普通外科、骨科,Concept Entity,character
e9027,2～10微米,Concept Entity,character
e9028,流感样症状，包括发热、咳嗽，可伴有头痛等全身不适,Concept Entity,character
e9029,鱼类、贝类,Concept Entity,character
e9030,epstein-barr,Concept Entity,character
e9031,Pyrenomycetes,Concept Entity,character
e9032,临床实验室检查,Concept Entity,character
e9033,遗传物质,Concept Entity,character
e9034,感染性腹泻,Concept Entity,character
e9035,盐酸卡那霉素和硫酸卡那霉素,Concept Entity,character
e9036,嗜气芽孢菌素,Concept Entity,character
e9037,炭疽杆菌感染所致,Concept Entity,character
e9038,C22H23ClN2O8,Concept Entity,character
e9039,细菌电池,Concept Entity,character
e9040,anti-microbial,Concept Entity,character
e9041,glycolysis,Concept Entity,character
e9042,头孢哌酮钠,Concept Entity,character
e9043,明日之后（网易生存手游）,Concept Entity,character
e9044,Doweld,Concept Entity,character
e9045,已死亡的皮肤组织,Concept Entity,character
e9046,288.42,Concept Entity,character
e9047,route,Concept Entity,character
e9048,参与某些病理过程,Concept Entity,character
e9049,Biosphere,Concept Entity,character
e9050,有利于体外培养细胞的分化,Concept Entity,character
e9051,长时间放置的面包上,Concept Entity,character
e9052,很有实用价值的技术,Concept Entity,character
e9053,线粒体的内膜，特别是心肌,Concept Entity,character
e9054,叶片,Concept Entity,character
e9055,痈疮,Concept Entity,character
e9056,中医内科，口腔科，风湿免疫科,Concept Entity,character
e9057,异染颗粒,Concept Entity,character
e9058,毛囊炎、扁桃体炎、肺炎、肝炎,Concept Entity,character
e9059,发热伴头痛，皮疹,Concept Entity,character
e9060,面包酵母或者出芽酵母,Concept Entity,character
e9061,曲霉科,Concept Entity,character
e9062,淋巴，鼻，咽喉,Concept Entity,character
e9063,AB阳性的酸性粘多糖、水解酶类,Concept Entity,character
e9064,van,Concept Entity,character
e9065,各类真菌均可形成的无性孢子,Concept Entity,character
e9066,抑制细菌和真菌的生长繁殖的方法,Concept Entity,character
e9067,欧洲，前苏联，日本，新西兰,Concept Entity,character
e9068,真球虫目或血孢子虫目,Concept Entity,character
e9069,胆汁,Concept Entity,character
e9070,污染物,Concept Entity,character
e9071,Acidobacteria,Concept Entity,character
e9072,Fungi,Concept Entity,character
e9073,小檗碱,Concept Entity,character
e9074,75-21-8,Concept Entity,character
e9075,脊髓灰质炎病毒、柯萨奇病毒,Concept Entity,character
e9076,约1.0μm,Concept Entity,character
e9077,一般为2—3天,Concept Entity,character
e9078,免疫共沉淀,Concept Entity,character
e9079,分布于世界各地,Concept Entity,character
e9080,21039,Concept Entity,character
e9081,mediastinitis,Concept Entity,character
e9082,肺经、胃经、肾经,Concept Entity,character
