entity:ID,name,:LABEL
e9700,曾获科技进步奖15次,Concept Entity
e9701,免疫系统识别和清除抗原的过程,Concept Entity
e9702,16%,Concept Entity
e9703,甲型流感病毒,Concept Entity
e9704,红斑毒素,Concept Entity
e9705,江苏常州,Concept Entity
e9706,第二军医大学,Concept Entity
e9707,白蘑,Concept Entity
e9708,尘肺、职业中毒、职业性皮肤病等,Concept Entity
e9709,红细胞膜上同种异型抗原关系,Concept Entity
e9710,substrate,Concept Entity
e9711,分泌到细胞外的毒性物质,Concept Entity
e9712,Oleandomycin,Concept Entity
e9713,能抑制辅助性T细胞(TH)活性,Concept Entity
e9714,(humoral,Concept Entity
e9715,碳水化合物、含氮物质、无机盐等,Concept Entity
e9716,形状如贯珠，严重者溃破流脓，伴疲乏、食欲不振、消瘦、低热等,Concept Entity
e9717,火绒草组,Concept Entity
e9718,畏寒肢冷，面白或黑，神疲乏力，夜尿多,Concept Entity
e9719,发热，疼痛，恶露异常，恶心，呕吐等,Concept Entity
e9720,鼠疫、霍乱,Concept Entity
e9721,亚硫酸,Concept Entity
e9722,孢子的保护器官,Concept Entity
e9723,酵母目,Concept Entity
e9724,culture,Concept Entity
e9725,无,Concept Entity
e9726,纵隔炎,Concept Entity
e9727,脂蛋白，外膜和脂多糖,Concept Entity
e9728,child,Concept Entity
e9729,麦可酚酸,Concept Entity
e9730,紫外线灯,Concept Entity
e9731,肠道细菌,Concept Entity
e9732,由乙型肝炎病毒引起,Concept Entity
e9733,俄罗斯、日本、韩国及印度洋等地。,Concept Entity
e9734,阴囊疼痛、坠胀感，疼痛可放射至下腹部及同侧大腿内部,Concept Entity
e9735,脑膜脑炎,Concept Entity
e9736,火绒草（植物）,Concept Entity
e9737,3个月-6周岁儿童,Concept Entity
e9738,模拟，策略，生存,Concept Entity
e9739,蓄库主要是岩石圈和土壤圈,Concept Entity
e9740,委内瑞拉马脑炎病毒感染,Concept Entity
e9741,杯状细胞,Concept Entity
e9742,耐青霉素酶,Concept Entity
e9743,苯巴比妥钠,Concept Entity
e9744,nai,Concept Entity
e9745,杜鹃花目Ericales,Concept Entity
e9746,1.52,Concept Entity
e9747,儿童、青年,Concept Entity
e9748,mast,Concept Entity
e9749,α疱疹病毒亚科,Concept Entity
e9750,一种代谢产物,Concept Entity
e9751,缺壁细菌,Concept Entity
e9752,灭菌,Concept Entity
e9753,汉坦病毒肺综合征,Concept Entity
e9754,GM,Concept Entity
e9755,预防甲型肝炎的疫苗,Concept Entity
e9756,二氧化氮、臭氧、二氧化硫,Concept Entity
e9757,太古生物,Concept Entity
e9758,现代医学,Concept Entity
e9759,手,Concept Entity
e9760,钩体,Concept Entity
e9761,浙江绍兴,Concept Entity
e9762,原生生物界,Concept Entity
e9763,双核亚界,Concept Entity
e9764,hypersensitivity,Concept Entity
e9765,mastitis,Concept Entity
e9766,Poisonous,Concept Entity
e9767,突然阴道排液,Concept Entity
e9768,部分生机物产生有害性曲霉,Concept Entity
e9769,腹泻、重者有大量水样泻，可排出斑块状伪膜。常伴下腹痛，钝痛、胀痛或痉挛性疼痛等,Concept Entity
e9770,0.3～1.0μm,Concept Entity
e9771,用药前应作皮肤过敏试验,Concept Entity
e9772,饵料和饲料,Concept Entity
e9773,具有传染性,Concept Entity
e9774,小儿支原体肺炎,Concept Entity
e9775,汉斯·克里斯蒂安·约阿希姆,Concept Entity
e9776,binary,Concept Entity
e9777,慢性乙型肝炎,Concept Entity
e9778,capsule,Concept Entity
e9779,有毒性的蘑菇等菌类植物,Concept Entity
e9780,酒精灯,Concept Entity
e9781,念珠藻科,Concept Entity
e9782,乳鼠,Concept Entity
e9783,400—1000℃以上,Concept Entity
e9784,B二烯酸，花楸酸，Sorbistat,Concept Entity
e9785,脑不能正常发育、发育不完全，智力活动的发育停留在某个比较低阶段中,Concept Entity
e9786,DG0875000,Concept Entity
e9787,造成对人体不利的免疫病理性损伤,Concept Entity
e9788,葡萄糖、蔗糖、淀粉和纤维素等,Concept Entity
e9789,superantigen，SAg,Concept Entity
e9790,胸膜,Concept Entity
e9791,腮腺,Concept Entity
e9792,心理压力,Concept Entity
e9793,马勃（担子菌门马勃科菌类）,Concept Entity
e9794,fusion,Concept Entity
e9795,Ⅳ型超敏反应,Concept Entity
e9796,863.36,Concept Entity
e9797,大多为柯萨奇病毒所引起,Concept Entity
e9798,软毛青霉,Concept Entity
e9799,表面抗原和表面受体,Concept Entity
e9800,白喉杆菌感染,Concept Entity
e9801,乳糖操纵子,Concept Entity
e9802,便秘调理,Concept Entity
e9803,戊型肝炎病毒,Concept Entity
e9804,可有怕冷、乏力，或怕热、烦躁等不同表现,Concept Entity
e9805,《景岳全书·传忠录·十问篇》,Concept Entity
e9806,基因治疗,Concept Entity
e9807,口腔科,Concept Entity
e9808,2.238,Concept Entity
e9809,日本,Concept Entity
e9810,350600,Concept Entity
e9811,1977-04-08,Concept Entity
e9812,卫气,Concept Entity
e9813,结核性肠系膜淋巴结炎,Concept Entity
e9814,特异天冬酰蛋白酶,Concept Entity
e9815,回归热螺旋体,Concept Entity
e9816,肺巨噬细胞,Concept Entity
e9817,胞吞,Concept Entity
e9818,末端重复,Concept Entity
e9819,http://www.sinopharm.com/,Concept Entity
e9820,性病疣，肛门生殖器疣，生殖器疣,Concept Entity
e9821,头痛，发热，流鼻涕，全身肌肉酸痛，乏力等,Concept Entity
e9822,链霉素硫酸盐,Concept Entity
e9823,Cytotoxic,Concept Entity
e9824,梭菌纲,Concept Entity
e9825,Eumycophyta,Concept Entity
e9826,霍乱,Concept Entity
e9827,发热、头痛、白细胞数量下降、转氨酶增高等,Concept Entity
e9828,发热、头痛、全身不适等中毒症状及局部症状,Concept Entity
e9829,医学诊断,Concept Entity
e9830,C66H103N17O16S,Concept Entity
e9831,潮红，丘疹,Concept Entity
e9832,prevalence,Concept Entity
e9833,Brevibacterium,Concept Entity
e9834,1997年,Concept Entity
e9835,摄入不足、消化吸收不良、机体需要增加而供给不足等,Concept Entity
e9836,蘑菇,Concept Entity
e9837,人、畜、禽类共患,Concept Entity
e9838,腹痛，腹胀、食欲不振等，腹内牵拉感等,Concept Entity
e9839,一种基因工程常用的重组菌筛选,Concept Entity
e9840,第四级（官方小说中为第三级）,Concept Entity
e9841,EMB,Concept Entity
e9842,cholera,Concept Entity
e9843,微生物学，病毒学，分子生物学,Concept Entity
e9844,《中华人民共和国药典》2010年版一部,Concept Entity
e9845,滑石粉,Concept Entity
e9846,植物生长调节剂,Concept Entity
e9847,Humanized,Concept Entity
e9848,维生素C的二步发酵法,Concept Entity
e9849,宿主抗移植物反应,Concept Entity
e9850,维生素、氨基酸、碱基等,Concept Entity
e9851,复殖亚纲,Concept Entity
e9852,利巴韦林等,Concept Entity
e9853,传染病（人与动物之间相互传播的一类疾病）,Concept Entity
e9854,较厚(10—50nm)的含胞壁酸的肽聚糖,Concept Entity
e9855,主要为抗菌治疗提供支持,Concept Entity
e9856,小儿麻痹症,Concept Entity
e9857,巴斯德（L．Pasteur）和柯赫,Concept Entity
e9858,胱氨酸,Concept Entity
e9859,Lentinus,Concept Entity
e9860,沙门氏杆菌,Concept Entity
e9861,Basidiomycotina,Concept Entity
e9862,TWAR、,Concept Entity
e9863,十二水钾明矾，十二水钾铝矾,Concept Entity
e9864,白色至近乎于白色粉末,Concept Entity
e9865,研究员,Concept Entity
e9866,老年人、肾功能损害患者、高血压患者、肥胖者,Concept Entity
e9867,浮游球衣菌,Concept Entity
e9868,肠道寄生虫病,Concept Entity
e9869,NDM-1,Concept Entity
e9870,选择性分离培养基,Concept Entity
e9871,1927年,Concept Entity
e9872,头喙亚目,Concept Entity
e9873,mijiu,Concept Entity
e9874,363000,Concept Entity
e9875,大便,Concept Entity
e9876,肝细胞所合成,Concept Entity
e9877,各种极端恶劣环境下的微生物,Concept Entity
e9878,高频重组菌株,Concept Entity
e9879,CuSO₄,Concept Entity
e9880,β-变形菌纲,Concept Entity
e9881,郭建新,Concept Entity
e9882,塞麦尔维斯,Concept Entity
e9883,肾经,Concept Entity
e9884,荚膜、鞭毛、菌毛,Concept Entity
e9885,生物农药，医药，食品微生物,Concept Entity
e9886,纤维病毒科,Concept Entity
e9887,人型结核杆菌感染,Concept Entity
e9888,无菌条件下培育,Concept Entity
e9889,单胞藻,Concept Entity
e9890,代谢产物中含有多种有机酸,Concept Entity
e9891,长裙竹荪、竹参、面纱菌、网纱菌、竹姑娘、僧笠蕈、雪裙仙子,Concept Entity
e9892,临床,Concept Entity
e9893,瘟疫,Concept Entity
e9894,FootandMouthDiseaseVirus,Concept Entity
e9895,短乳杆菌属,Concept Entity
e9896,急性附睾炎多由泌尿系感染延至附睾所致,Concept Entity
e9897,储秀宫,Concept Entity
e9898,拟病毒,Concept Entity
e9899,间接接触、性传递,Concept Entity
e9900,Hemiascomycetes,Concept Entity
e9901,稳定,Concept Entity
e9902,89%,Concept Entity
e9903,necrotic,Concept Entity
e9904,内毒素休克,Concept Entity
e9905,116.07,Concept Entity
e9906,细菌的1科,Concept Entity
e9907,novel,Concept Entity
e9908,埃希氏菌属,Concept Entity
e9909,carboxysome,Concept Entity
e9910,IV型，糖类型A,Concept Entity
e9911,1952年,Concept Entity
e9912,多器官功能障碍综合征,Concept Entity
e9913,strain,Concept Entity
e9914,消费者（食物链的中的一个环节）,Concept Entity
e9915,只有免疫反应性，而无免疫原性,Concept Entity
e9916,各种致病细菌产生的外毒素,Concept Entity
e9917,orchitis,Concept Entity
e9918,以血精为主要表现，伴有会阴部不适、尿频、尿急、尿痛,Concept Entity
e9919,转化基因,Concept Entity
e9920,一个细胞的基因传递给另一细胞,Concept Entity
e9921,fresh,Concept Entity
e9922,防止或减少空气中的粉尘进入呼吸器官,Concept Entity
e9923,发热，乏力，,Concept Entity
e9924,已知有52种,Concept Entity
e9925,美国的斯蒂尔,Concept Entity
e9926,伊氏放线菌,Concept Entity
e9927,酒石酸泰洛星,Concept Entity
e9928,多杀性巴氏杆菌,Concept Entity
e9929,增加土壤通气性,Concept Entity
e9930,人类历史上最致命的传染病,Concept Entity
e9931,一种好氧性细菌,Concept Entity
e9932,产水菌门,Concept Entity
e9933,乳糖系统的阻遏物和操纵序列,Concept Entity
e9934,细胞的暂时沟通和遗传物质转移,Concept Entity
e9935,电影狂犬病,Concept Entity
e9936,多与自身免疫性疾病、感染、药物、环境因素有关,Concept Entity
e9937,T4细胞计数和CD4/CD8等,Concept Entity
e9938,由传染源（即感染的人和,Concept Entity
e9939,叶面喷雾、种子处理和土壤处理,Concept Entity
e9940,在呼吸道任何部位听诊听到的异常声音,Concept Entity
e9941,Amflora,Concept Entity
e9942,Aeromonas,Concept Entity
e9943,可再生性,Concept Entity
e9944,Rh阴性者不能接受RH阳性者血液,Concept Entity
e9945,特异性免疫,Concept Entity
e9946,检疫,Concept Entity
e9947,阴凉干燥处,Concept Entity
e9948,临床表现,Concept Entity
e9949,Viral,Concept Entity
e9950,肠道传染病,Concept Entity
e9951,包皮龟头炎,Concept Entity
e9952,生物乙醇,Concept Entity
e9953,正常人和动物血清与组织液中,Concept Entity
e9954,gram,Concept Entity
e9955,vacuole,Concept Entity
e9956,皮肤，周围神经,Concept Entity
e9957,非慎用,Concept Entity
e9958,臭虫（异翅亚目昆虫）,Concept Entity
e9959,2套中心纤丝和周围的9套纤丝,Concept Entity
e9960,malformation,Concept Entity
e9961,食物中重要的蛋白质来源,Concept Entity
e9962,含汞的有机化合物,Concept Entity
e9963,猪梭菌性肠炎,Concept Entity
e9964,polyomavirus,Concept Entity
e9965,感染邪毒，外感，血瘀，血虚,Concept Entity
e9966,Sulfamethoxazole,Concept Entity
e9967,immunodeficiency,Concept Entity
e9968,接合菌门,Concept Entity
e9969,鼻炎,Concept Entity
e9970,蜂窝织炎,Concept Entity
e9971,容易受感染,Concept Entity
e9972,新生隐球菌,Concept Entity
e9973,囊肿性皮损,Concept Entity
e9974,可供一般细菌培养之用,Concept Entity
e9975,烈性传染病,Concept Entity
e9976,美国,Concept Entity
e9977,大肠杆菌素,Concept Entity
e9978,气单胞菌属,Concept Entity
e9979,edible,Concept Entity
e9980,血象，粪便检查，X线钡剂检查,Concept Entity
e9981,共生固氮菌,Concept Entity
e9982,能抵抗多种恶劣环境,Concept Entity
e9983,外斐氏反应,Concept Entity
e9984,蔗糖分子果糖残基上结合1-3个果糖的糖,Concept Entity
e9985,lichens,Concept Entity
e9986,40~60℃,Concept Entity
e9987,利用“生物体”生产有用的物质等,Concept Entity
e9988,检疫（防止传染病传播的预防措施）,Concept Entity
e9989,抗菌谱窄的叫窄谱抗生素,Concept Entity
e9990,及时迅速杀灭,Concept Entity
e9991,I型超敏反应（I型超敏反应）,Concept Entity
e9992,易于生化分析,Concept Entity
e9993,耐药等,Concept Entity
e9994,生命与科学,Concept Entity
e9995,比喻喧嚣嘈杂,Concept Entity
e9996,异嗜性抗原,Concept Entity
e9997,天然免疫或固有免疫,Concept Entity
e9998,43℃,Concept Entity
e9999,acutecystitis,Concept Entity
e10000,蓝紫色,Concept Entity
e10001,现代分子生物学研究的中心课题,Concept Entity
e10002,生物体产生突变,Concept Entity
e10003,病毒性脑炎,Concept Entity
e10004,真核细胞,Concept Entity
e10005,免疫耐受性,Concept Entity
e10006,鉴别培养基,Concept Entity
e10007,1.1～1.5μm×2.0～6.0μ,Concept Entity
e10008,1962年提出钩端螺旋体病分析法,Concept Entity
e10009,产孢植物,Concept Entity
e10010,干归、文无等,Concept Entity
e10011,1935年6月15日,Concept Entity
e10012,食品或食品原料,Concept Entity
e10013,核糖核酸,Concept Entity
e10014,指生物之间的各种相互关系,Concept Entity
e10015,山梗菜碱；祛痰菜碱；半边莲碱,Concept Entity
e10016,西尼罗河热,Concept Entity
e10017,尖锐湿疣,Concept Entity
e10018,异常的、有害的、病理性的,Concept Entity
e10019,根瘤菌属、慢生根瘤菌属,Concept Entity
e10020,环境保护,Concept Entity
e10021,解剖位置特殊,Concept Entity
e10022,60度左后,Concept Entity
e10023,1915年8月20日,Concept Entity
e10024,假丝酵母是指能形成假菌,Concept Entity
e10025,魏璎珞、皇后、娴妃、纯妃、富察·傅恒,Concept Entity
e10026,急性发热,Concept Entity
e10027,观察疗效及预后的一个指标,Concept Entity
e10028,医家,Concept Entity
e10029,木耳科,Concept Entity
e10030,结核分枝杆菌复合群,Concept Entity
e10031,心外膜炎,Concept Entity
e10032,多瘤病毒科,Concept Entity
e10033,30～60分钟,Concept Entity
e10034,密封筒体、压力表、显示屏,Concept Entity
e10035,单向免疫扩散和双向免疫扩散,Concept Entity
e10036,沉积型循环,Concept Entity
e10037,瘟疫（恶性传染病）,Concept Entity
e10038,生物医药，生物农业，生物能源,Concept Entity
e10039,生物质,Concept Entity
e10040,单人，双人合作，多人,Concept Entity
e10041,临床用于免疫缺陷的病人,Concept Entity
e10042,使机体免疫功能受到损害,Concept Entity
e10043,streptodornase；DNAase,Concept Entity
e10044,免疫荧光,Concept Entity
e10045,生物毒和天然毒素,Concept Entity
e10046,红细胞、白细胞和血小板,Concept Entity
e10047,Zhangzhou,Concept Entity
e10048,herpangina,Concept Entity
e10049,Foreign,Concept Entity
e10050,9787122074034,Concept Entity
e10051,NO.,Concept Entity
e10052,羟基磷灰石,Concept Entity
e10053,203-532-3,Concept Entity
e10054,erythema,Concept Entity
e10055,protease,Concept Entity
e10056,人血白蛋白、人胎盘血白蛋白,Concept Entity
e10057,先天性和后天获得性,Concept Entity
e10058,由寄生虫（猪涤虫为主）所传染,Concept Entity
e10059,全国高等学校“十二五”生命科学规划教材,Concept Entity
e10060,江苏吴县东山,Concept Entity
e10061,炭疽杆菌,Concept Entity
e10062,液氮,Concept Entity
e10063,灼痛感，瘙痒，外阴、阴道瘙痒，性交痛，外阴周围常发红、水肿，表皮炎,Concept Entity
e10064,无色半透明油状液体,Concept Entity
e10065,antibiotic,Concept Entity
e10066,兼性细菌,Concept Entity
e10067,形状各异的皮疹、水痘、麻疹、风疹、疣等。自觉瘙痒，可伴有腹痛、恶心、呕吐和胸闷、心悸、呼吸困难等,Concept Entity
e10068,临床医学（医学门类一级学科）,Concept Entity
e10069,一种常用的免疫学方法,Concept Entity
e10070,酵母科,Concept Entity
e10071,界,Concept Entity
e10072,十问歌,Concept Entity
e10073,UTC+0,Concept Entity
e10074,非细菌性脑膜炎,Concept Entity
e10075,infestation;infection,Concept Entity
e10076,厦门高崎国际机场,Concept Entity
e10077,格拉泽氏病,Concept Entity
e10078,约0.4～0.8μm,Concept Entity
e10079,北里霉素,Concept Entity
e10080,耐药金黄色葡萄球菌、溶血性链球菌严重感染,Concept Entity
e10081,马铃薯纺锤形块茎类病毒组,Concept Entity
e10082,遗传学,Concept Entity
e10083,苦胆汁。,Concept Entity
e10084,Leishmania,Concept Entity
e10085,寄生于动、植物，或自由生活于土壤、淡水和海水环境中,Concept Entity
e10086,Reoviridae,Concept Entity
e10087,某些细菌表面的特殊结构,Concept Entity
e10088,508.598,Concept Entity
e10089,Eurotiaceae,Concept Entity
e10090,草酸盐,Concept Entity
e10091,咳嗽,Concept Entity
e10092,自主地复制,Concept Entity
e10093,诊断试剂,Concept Entity
e10094,蚯蚓（无脊椎动物）,Concept Entity
e10095,不管制,Concept Entity
e10096,免疫因子,Concept Entity
e10097,牙周疾病,Concept Entity
e10098,组成外壳的结构亚基,Concept Entity
e10099,有传染性、高,Concept Entity
e10100,污染食物和自身感染,Concept Entity
e10101,2种,Concept Entity
e10102,Ling,Concept Entity
e10103,-93.6 °C,Concept Entity
e10104,多黏菌素,Concept Entity
e10105,滋阴润燥,Concept Entity
e10106,浅红色,Concept Entity
e10107,变形菌门Proteobacteria,Concept Entity
e10108,运送氧,Concept Entity
e10109,青岛高科园海博生物技术有限公司,Concept Entity
e10110,正、负趋化性,Concept Entity
e10111,藻类、菌类和地衣类植物,Concept Entity
e10112,lymph,Concept Entity
e10113,分子态氮被还原成氨和其他化合物,Concept Entity
e10114,1938年10月27日,Concept Entity
e10115,无隔菌丝,Concept Entity
e10116,感染源经性行为接触传播、血源性传播等,Concept Entity
e10117,病毒性感染,Concept Entity
e10118,231-749-3,Concept Entity
e10119,链霉菌属,Concept Entity
e10120,1881年8月6日,Concept Entity
e10121,生活习性,Concept Entity
e10122,蕈菌,Concept Entity
e10123,沙门氏菌属,Concept Entity
e10124,blight,Concept Entity
e10125,侧丝,Concept Entity
e10126,革兰氏染色阳性,Concept Entity
e10127,色氨酸操纵子转录终止的调控,Concept Entity
e10128,SRB,Concept Entity
e10129,持续存在而不被清除的状态,Concept Entity
e10130,不使细菌通过,Concept Entity
e10131,0.5g,Concept Entity
e10132,头孢克洛,Concept Entity
e10133,PPD试验,Concept Entity
e10134,菌丝（真菌的结构单位）,Concept Entity
e10135,细长、柔软、弯曲呈螺旋状,Concept Entity
e10136,核酸疫苗,Concept Entity
e10137,杆状,Concept Entity
e10138,susceptibility,Concept Entity
e10139,古异齿亚纲,Concept Entity
e10140,Erysipelothrix,Concept Entity
e10141,Strengthen,Concept Entity
e10142,青霉素、多种酶类及有机酸,Concept Entity
e10143,十二水硫酸铝钾,Concept Entity
e10144,身体保护,Concept Entity
e10145,口腔黏膜出现乳白色、微高起斑膜，似奶块,Concept Entity
e10146,天花,Concept Entity
e10147,clindamycin,Concept Entity
e10148,乳果糖溶液,Concept Entity
e10149,身体各部位,Concept Entity
e10150,是生态系统的重要组成部分,Concept Entity
e10151,分娩、流产、刮宫等手术创伤引起细菌侵入及感染,Concept Entity
e10152,C41H76N2O15,Concept Entity
e10153,骨髓瘤细胞,Concept Entity
e10154,病原体侵入人体,Concept Entity
e10155,医学术语,Concept Entity
e10156,吸虫纲,Concept Entity
e10157,Microsporum,Concept Entity
e10158,filariasis,Concept Entity
e10159,C18H20FN3O4·1/2H2O,Concept Entity
e10160,用于揭示具有普遍规律的生命现象,Concept Entity
e10161,根癌农杆菌、发根农杆菌,Concept Entity
e10162,Pathogenic,Concept Entity
e10163,感应、反应和效应,Concept Entity
e10164,复旦大学,Concept Entity
e10165,显微镜,Concept Entity
e10166,川崎病,Concept Entity
e10167,腐烂的生物体中获得营养的生物,Concept Entity
e10168,Black,Concept Entity
e10169,线粒体来源于细菌,Concept Entity
e10170,C8H15NO6,Concept Entity
e10171,临床微生物,Concept Entity
e10172,tinea,Concept Entity
e10173,麦角二乙酰胺,Concept Entity
e10174,常由细菌、病毒或霉菌及肺炎支原体等病原引起,Concept Entity
e10175,200-355-3,Concept Entity
e10176,曼陀罗,Concept Entity
e10177,《单克隆抗体在农业上的应用》,Concept Entity
e10178,oidiospore，oidium,Concept Entity
e10179,香港流感,Concept Entity
e10180,围生期感染,Concept Entity
e10181,邓子新、陈峰,Concept Entity
e10182,精胺,Concept Entity
e10183,ㄍㄢˇ,Concept Entity
e10184,厚壁菌门,Concept Entity
e10185,白色粉末，淡黄色粉末,Concept Entity
e10186,病毒、细菌、螺旋体、立克次体、寄生虫、原虫、支原体等病原体感染,Concept Entity
e10187,菌绿素a和b、类胡萝卜素等,Concept Entity
e10188,化脓性链球菌,Concept Entity
e10189,棒曲霉素,Concept Entity
e10190,真菌学（学科）,Concept Entity
e10191,呼吸急促、干咳，低血压、外周循环衰竭、四肢厥冷、口唇或指端发绀等,Concept Entity
e10192,stomatitis,Concept Entity
e10193,物理,Concept Entity
e10194,市道真央（日本）,Concept Entity
e10195,牙龈出血、脓肿，口臭等,Concept Entity
e10196,Nitration,Concept Entity
e10197,rhinovirus,Concept Entity
e10198,内细胞群,Concept Entity
e10199,原生之罪、延禧攻略、知否知否应是绿肥红瘦、当她恋爱时,Concept Entity
e10200,Horseradish,Concept Entity
e10201,231-595-7,Concept Entity
e10202,病毒的形态学等,Concept Entity
e10203,类脂多糖类物质,Concept Entity
e10204,Yeast,Concept Entity
e10205,face,Concept Entity
e10206,宽体 三角 斜颈,Concept Entity
e10207,证病律,Concept Entity
e10208,1997,Concept Entity
e10209,仙居县,Concept Entity
e10210,fractional,Concept Entity
e10211,无细胞百日咳疫苗,Concept Entity
e10212,惠特克 R.H.Whittaker,Concept Entity
e10213,tobacco,Concept Entity
e10214,皮肤、毛发、甲板,Concept Entity
e10215,215-786-2,Concept Entity
e10216,注射部位红肿、疼痛、发痒，低热、哭闹等,Concept Entity
e10217,122.13℃,Concept Entity
e10218,我国危害最严重的寄生虫病,Concept Entity
e10219,链霉菌亚目,Concept Entity
e10220,类病毒界,Concept Entity
e10221,戊二醛,Concept Entity
e10222,blueberry,Concept Entity
e10223,过氧碳酸钠,Concept Entity
e10224,流行病学调查和现场情况,Concept Entity
e10225,阴道清洁度,Concept Entity
e10226,经呼吸道传播,Concept Entity
e10227,3810-74-0,Concept Entity
e10228,艾滋病的一个重要传播途径,Concept Entity
e10229,肺炎链球菌感染,Concept Entity
e10230,Hafnia,Concept Entity
e10231,myeloma,Concept Entity
e10232,禾本目,Concept Entity
e10233,遗传变异和环境变异、进化要素等,Concept Entity
e10234,Biotechnological,Concept Entity
e10235,发病急骤，寒战高热，咳嗽胸痛，呼吸困难，咳血等,Concept Entity
e10236,带菌者,Concept Entity
e10237,2017-02-09,Concept Entity
e10238,无色透明液体,Concept Entity
e10239,peptidoglycan,Concept Entity
e10240,正式版,Concept Entity
e10241,红螺菌目,Concept Entity
e10242,蓝氏贾第虫,Concept Entity
e10243,1968年,Concept Entity
e10244,原发感染,Concept Entity
e10245,aflatoxin,Concept Entity
e10246,混合培养、混菌发酵或混合发酵,Concept Entity
e10247,狼疮细胞,Concept Entity
e10248,mø,Concept Entity
e10249,猪，野猪,Concept Entity
e10250,脑膜或脑脊膜被感染而引起,Concept Entity
e10251,20世纪80年代初,Concept Entity
e10252,gender,Concept Entity
e10253,气管异物,Concept Entity
e10254,卫星病毒,Concept Entity
e10255,三氯乙烯,Concept Entity
e10256,纠正或补偿因基因缺陷和异常,Concept Entity
e10257,后天感染，人工预防接种,Concept Entity
e10258,蠕虫（能通过网络进行自我传播的恶意程序）,Concept Entity
e10259,251.24,Concept Entity
e10260,432.9°C,Concept Entity
e10261,黏性质粒载体,Concept Entity
e10262,磺胺类药,Concept Entity
e10263,诱导酶,Concept Entity
e10264,pharyngitis,Concept Entity
e10265,生物活性的乳酸菌，B族维生素等,Concept Entity
e10266,毒杀家鼠和其他鼠类,Concept Entity
e10267,疲乏、无力、肌痛、畏寒、发热等,Concept Entity
e10268,处方药,Concept Entity
e10269,白色念球菌、白假丝酵母菌,Concept Entity
e10270,生物固氮,Concept Entity
e10271,高热，心率加快和下腹部疼痛、急性腹痛等,Concept Entity
e10272,碱性农药,Concept Entity
e10273,黏细菌,Concept Entity
e10274,病源,Concept Entity
e10275,植物,Concept Entity
e10276,类毒素,Concept Entity
e10277,人类疱疹病毒,Concept Entity
e10278,11.1g/cm3,Concept Entity
e10279,孢子印,Concept Entity
e10280,parotitis,Concept Entity
e10281,抗菌素,Concept Entity
e10282,癌基因,Concept Entity
e10283,Paracelsus,Concept Entity
e10284,沃林氏菌属是螺旋状,Concept Entity
e10285,现代药学名词手册,Concept Entity
e10286,风疹病毒,Concept Entity
e10287,细菌围绕母细胞形成的子细胞集团,Concept Entity
e10288,用高温蒸汽,Concept Entity
e10289,分布于全世界。以热带、湿润地区为多。,Concept Entity
e10290,0.5ml/瓶,Concept Entity
e10291,小核糖核酸病毒科,Concept Entity
e10292,碳源,Concept Entity
e10293,有无免疫力的一种古老而简便,Concept Entity
e10294,腺病毒3型、4型和7型,Concept Entity
e10295,上海市教育委员会,Concept Entity
e10296,疫苗、细胞工程、基因工程,Concept Entity
e10297,世界500强（2019年第169位）,Concept Entity
e10298,扁形动物门,Concept Entity
e10299,miè,Concept Entity
e10300,甲壳质，甲壳素，壳聚糖，几丁质、甲壳素,Concept Entity
e10301,Leukocyte,Concept Entity
e10302,火山含硫热泉与泥浆喷口，含硫地热热泉,Concept Entity
e10303,经消化道感染，胎盘感染也可能,Concept Entity
e10304,志贺菌属,Concept Entity
e10305,肾细胞,Concept Entity
e10306,liver,Concept Entity
e10307,nitrifying,Concept Entity
e10308,脑膜炎,Concept Entity
e10309,全身,Concept Entity
e10310,百合科,Concept Entity
e10311,细菌、放线菌、蓝细菌,Concept Entity
e10312,蛇的胆囊,Concept Entity
e10313,局部可有轻压痛或肌肉痉挛,Concept Entity
e10314,细菌各方面特性及其应用,Concept Entity
e10315,lymphocyte,Concept Entity
e10316,埃可病毒,Concept Entity
e10317,能摄取、加工处理抗原,Concept Entity
e10318,鼋鱼,Concept Entity
e10319,低热和结核中毒,Concept Entity
e10320,C21H30O5,Concept Entity
e10321,氮的固定,Concept Entity
e10322,内脏利什曼病,Concept Entity
e10323,拮抗作用,Concept Entity
e10324,10nm～400nm,Concept Entity
e10325,基质中碳和氮的相对比值,Concept Entity
e10326,红色毛癣菌、须癣毛癣菌、絮状表皮癣菌引起,Concept Entity
e10327,猪丹毒,Concept Entity
e10328,Isomaltooligosaccharides,Concept Entity
e10329,chlamydospore,Concept Entity
e10330,biologic,Concept Entity
e10331,交感神经兴奋症状,Concept Entity
e10332,有机物质和生长所需的营养物质,Concept Entity
e10333,2.24,Concept Entity
e10334,95%以上是由单一细菌引起的,Concept Entity
e10335,goat,Concept Entity
e10336,陈皮(30克),Concept Entity
e10337,生殖道,Concept Entity
e10338,抗原部分,Concept Entity
e10339,快速、安全、无副作用,Concept Entity
e10340,同济大学,Concept Entity
e10341,食欲减退、腹胀、厌油腻食物、恶心呕吐、易疲倦,Concept Entity
e10342,90%,Concept Entity
e10343,异物（子宫托、遗留棉球及纱布）、损伤、腐蚀性化学药物、过敏、放射治疗后、长期子宫出血及机体抵抗力降低,Concept Entity
e10344,雨生红球藻、绿球藻等,Concept Entity
e10345,Aquificae,Concept Entity
e10346,临床医学、基础医学、检验技术,Concept Entity
